"AGE","ECONPRIM","ETHGROUP","MSTATUS","QUALNUM","SEX","SOCLASS","HHSPTYPE","TENURE","COBIRTH_dv","COBIRTH"
13,NA,"White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
13,NA,"White","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
13,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ outr","UK","1"
13,NA,"White","Single","0","Female",NA,"Terraced","Own-occ buy","UK","1"
13,NA,"White","Single","0","Female",NA,"Flat-res","Rent LA","UK","1"
13,NA,"Pakistani","Single","0","Female",NA,"Terraced","Own-occ outr","UK","1"
13,NA,"Bangladeshi","Single","0","Male",NA,"Terraced","Rent LA","other","16"
13,NA,"White","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
13,NA,"White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
13,NA,"White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
13,NA,"White","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
13,NA,"White","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
13,NA,"White","Single","0","Male",NA,"Detached","Own-occ buy","UK","1"
13,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
13,NA,"White","Single","0","Female",NA,"Terraced","Own-occ buy","UK","1"
13,NA,"White","Single","0","Female",NA,"Terraced","Rent priv unf","UK","1"
13,NA,"White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
13,NA,"White","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
13,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
13,NA,"White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
13,NA,"White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
13,NA,"White","Single","0","Female",NA,"Flat-res","Rent LA","UK","1"
13,NA,"White","Single","0","Female",NA,"Flat-res","Rent LA","UK","1"
13,NA,"Black Oth","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
13,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","other","38"
13,NA,"White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
13,NA,"White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
13,NA,"Indian","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
13,NA,"Pakistani","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
13,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
13,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
13,NA,"Pakistani","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
13,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
13,NA,"White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
13,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent HsAssoc","UK","1"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Detached","Own-occ buy","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Female",NA,"Detached","Own-occ buy","UK","1"
14,NA,"White","Single","0","Male",NA,"Terraced","Rent HsAssoc","UK","1"
14,NA,"White","Single","0","Male",NA,"Terraced","Rent priv furn","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Rent HsAssoc","UK","1"
14,NA,"White","Single","0","Female",NA,"Detached","Own-occ buy","UK","1"
14,NA,"White","Single","0","Female",NA,"Detached","Own-occ buy","UK","1"
14,NA,"White","Single","0","Female",NA,"Flat-res","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
14,NA,"Other Asian","Single","0","Female",NA,"Semi-det","Rent LA","other","41"
14,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
14,NA,"Pakistani","Single","0","Male",NA,"Terraced","Own-occ outr","UK","1"
14,NA,"Pakistani","Single","0","Female",NA,"Terraced","Own-occ outr","UK","1"
14,NA,"White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
14,NA,"White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"White","Single","0","Male",NA,"Detached","Own-occ buy","UK","1"
14,NA,"White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"White","Single","0","Male",NA,"Flat-res","Own-occ buy","UK","1"
14,NA,"White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"Pakistani","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
14,NA,"White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
14,NA,"Bangladeshi","Single","0","Male",NA,"Terraced","Own-occ buy","other","16"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","other","38"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent priv furn","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
14,NA,"White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Flat-res","Rent LA","UK","1"
14,NA,"Black Car","Single","0","Male",NA,"Flat-res","Rent LA","UK","1"
14,NA,"Black Car","Single","0","Female",NA,"Flat-res","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
14,NA,"Pakistani","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"White","Single","0","Female",NA,"Terraced","Own-occ buy","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"Pakistani","Single","0","Male",NA,"Semi-det","Own-occ buy","other","18"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
14,NA,"Pakistani","Single","0","Female",NA,"Terraced","Own-occ outr","UK","1"
14,NA,"Indian","Single","0","Female",NA,"Terraced","Rent priv furn","UK","1"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent HsAssoc","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Detached","Own-occ buy","UK","1"
14,NA,"Pakistani","Single","0","Male",NA,"Semi-det","Rent priv furn","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ outr","UK","1"
14,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
14,NA,"White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
14,NA,"White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
15,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
15,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
15,NA,"White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
15,NA,"White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
15,NA,"White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
15,NA,"White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
15,NA,"Black Car","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
15,NA,"White","Single","0","Male",NA,"Semi-det","Rent job","UK","1"
15,NA,"White","Single","0","Female",NA,"Terraced","Own-occ buy","UK","1"
15,NA,"White","Single","0","Male",NA,"Semi-det","Rent job","UK","1"
15,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
15,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
15,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
15,NA,"White","Single","0","Female",NA,"Terraced","Own-occ buy","UK","1"
15,NA,"White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
15,NA,"White","Single","0","Female",NA,"Conv Flat","Rent LA","other","27"
15,NA,"White","Single","0","Male",NA,"Terraced","Rent LA","other","6"
15,NA,"White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
15,NA,"Other","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
15,NA,"Pakistani","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
15,NA,"Pakistani","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
15,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ outr","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Rent priv furn","UK","1"
15,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
15,NA,"White","Single","0","Female",NA,"Semi-det","Rent HsAssoc","UK","1"
15,NA,"Pakistani","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
15,NA,"Pakistani","Single","0","Female",NA,"Terraced","Own-occ buy","UK","1"
15,NA,"Pakistani","Single","0","Female",NA,"Terraced","Rent priv furn","other","18"
15,NA,"White","Single","0","Female",NA,"Flat-res","Rent LA","UK","1"
15,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Own-occ outr","UK","1"
15,NA,"White","Single","0","Male",NA,"Flat-res","Rent HsAssoc","UK","1"
15,NA,"White","Single","0","Female",NA,"Terraced","Own-occ buy","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
15,NA,"White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
15,NA,"Pakistani","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
15,NA,"Black Car","Single","0","Male",NA,"Conv Flat","Rent HsAssoc","UK","1"
15,NA,"White","Single","0","Male",NA,NA,NA,"UK","1"
15,NA,"White","Single","0","Male",NA,"Detached","Own-occ outr","UK","1"
15,NA,"White","Single","0","Male",NA,"Detached","Own-occ buy","UK","1"
15,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
15,NA,"White","Single","0","Female",NA,"Flat-res","Rent HsAssoc","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Own-occ outr","UK","1"
15,NA,"Indian","Single","0","Male",NA,"Flat-comm","Own-occ outr","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Own-occ outr","UK","1"
15,NA,"White","Single","0","Female",NA,"Terraced","Own-occ outr","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Own-occ outr","UK","1"
15,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
15,NA,"Pakistani","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Rent HsAssoc","UK","1"
15,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
15,NA,"White","Single","0","Female",NA,"Terraced","Rent HsAssoc","UK","1"
15,NA,"White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
15,NA,"White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Own-occ outr","UK","1"
15,NA,"White","Single","0","Female",NA,"Terraced","Own-occ buy","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
15,NA,"White","Single","0","Female",NA,"Terraced","Own-occ buy","UK","1"
15,NA,"Bangladeshi","Single","0","Male",NA,"Terraced","Own-occ outr","other","16"
15,NA,"White","Single","0","Female",NA,"Terraced","Rent priv furn","other","6"
15,NA,"Black Car","Single","0","Male",NA,"Flat-res","Rent priv furn","UK","1"
15,NA,"Black Oth","Single","0","Male",NA,"Terraced","Rent HsAssoc","UK","1"
15,NA,"Black Car","Single","0","Female",NA,"Terraced","Rent HsAssoc","UK","1"
15,NA,"White","Single","0","Female",NA,"Detached","Own-occ buy","UK","1"
15,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ outr","UK","1"
15,NA,"White","Single","0","Female",NA,"Terraced","Rent HsAssoc","UK","1"
15,NA,"White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
15,NA,"White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
15,NA,"White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Own-occ buy","UK","1"
15,NA,"White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
15,NA,"Other","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
15,NA,"White","Single","0","Male",NA,"Terraced","Rent HsAssoc","UK","1"
15,NA,"Other","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
15,NA,"Indian","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
15,NA,"Black Oth","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
15,NA,"White","Single","0","Female",NA,"Terraced","Own-occ buy","UK","1"
15,NA,"Black Afr","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
15,NA,"White","Single","0","Male",NA,"Semi-det","Own-occ outr","UK","1"
15,NA,"White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
16,"Other","White","Single","0","Female",NA,"Terraced","Rent LA","other","6"
16,"Student","White","Single","0","Male",NA,"Terraced","Rent HsAssoc","UK","1"
16,"Student","White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
16,"Student","White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
16,"Student","White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
16,"Unemp","White","Single","0","Female",NA,"Terraced","Rent priv unf","UK","1"
16,"Unemp","White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
16,"Unemp","White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
16,"Unemp","White","Single","0","Male",NA,"Terraced","Own-occ outr","UK","1"
16,"Student","White","Single","0","Female",NA,"Semi-det","Rent HsAssoc","UK","1"
16,"Student","White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
16,"Student","White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
16,"Student","White","Single","0","Female",NA,"Terraced","Own-occ outr","UK","1"
16,"Student","White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
16,"Student","White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
16,"Student","White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
16,"Student","White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
16,"Student","White","Single","0","Male",NA,"Terraced","Rent HsAssoc","other","6"
16,"Student","White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
16,"Student","White","Single","0","Female",NA,"Detached","Own-occ outr","UK","1"
16,"Student","Black Oth","Single","0","Female",NA,"Terraced","Rent HsAssoc","UK","1"
16,"Student","White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
16,"Student","White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
16,"Student","White","Single","0","Male",NA,"Flat-comm","Rent LA","UK","1"
16,"Student","White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
16,"Unemp","White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
16,"Unemp","White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
16,"Student","White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
16,"Unemp","Pakistani","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
16,"Other","Black Oth","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
16,"Student","White","Single","0","Male",NA,"Semi-det","Own-occ buy","UK","1"
16,"Student","White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
16,"Student","Pakistani","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
16,"Student","White","Single","0","Female",NA,"Semi-det","Own-occ outr","UK","1"
16,"Student","White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
16,"Student","White","Single","0","Male",NA,"Detached","Own-occ buy","UK","1"
16,"Student","White","Single","0","Female",NA,"Detached","Own-occ buy","other","30"
16,"Student","White","Single","0","Female",NA,"Semi-det","Own-occ outr","UK","1"
16,"Student","Black Car","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
16,"Student","White","Single","0","Male",NA,"Semi-det","Own-occ outr","UK","1"
16,"Unemp","Black Afr","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
16,"Student","White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
16,"Student","White","Single","0","Female",NA,"Terraced","Own-occ buy","UK","1"
16,"Student","White","Single","0","Female",NA,"Terraced","Own-occ buy","UK","1"
16,"Unemp","White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
16,"Student","White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
16,"Gov scheme","White","Single","0","Male",NA,"Semi-det","Rent HsAssoc","UK","1"
16,"Student","White","Single","0","Male",NA,"Semi-det","Rent HsAssoc","UK","1"
16,"Unemp","White","Single","0","Female",NA,"Semi-det","Rent LA","UK","1"
16,"Student","White","Single","0","Female",NA,"Terraced","Own-occ buy","UK","1"
16,"Student","White","Single","0","Male",NA,"Flat-comm","Rent job","UK","1"
16,"Student","White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
16,"Other","White","Single","0","Female",NA,"Terraced","Rent LA","UK","1"
16,"Student","White","Single","0","Male",NA,"Terraced","Rent LA","UK","1"
16,"Student","Black Car","Single","0","Female",NA,"Flat-res","Rent LA","UK","1"
16,"Student","White","Single","0","Female",NA,"Flat-comm","Rent job","UK","1"
16,"Student","White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
16,"Student","White","Single","0","Female",NA,"Semi-det","Own-occ buy","UK","4"
16,"Unemp","White","Single","0","Female",NA,"Terraced","Own-occ buy","UK","1"
16,"Student","White","Single","0","Male",NA,"Terraced","Rent HsAssoc","UK","1"
16,"Student","Pakistani","Single","0","Female",NA,"Terraced","Rent priv furn","UK","1"
